data,ativo,valor
2021-05-06,BTC-USD,2980.80859375
2021-05-06,ETH-USD,212.656005859375
2021-05-06,USDT-USD,0.0004000067710876465
2021-05-07,BTC-USD,3284.78515625
2021-05-07,ETH-USD,203.028076171875
2021-05-07,USDT-USD,0.0004000067710876465
2021-05-08,BTC-USD,2489.40234375
2021-05-08,ETH-USD,496.396484375
2021-05-08,USDT-USD,0.0004000067710876465
2021-05-09,BTC-USD,2728.87890625
2021-05-09,ETH-USD,237.27001953125
2021-05-09,USDT-USD,0.00039905309677124023
2021-05-10,BTC-USD,5447.8984375
2021-05-10,ETH-USD,513.021484375
2021-05-10,USDT-USD,0.00039893388748168945
2021-05-11,BTC-USD,2263.890625
2021-05-11,ETH-USD,394.319580078125
2021-05-11,USDT-USD,0.0004000067710876465
2021-05-12,BTC-USD,8788.828125
2021-05-12,ETH-USD,576.501953125
2021-05-12,USDT-USD,0.0004000067710876465
2021-05-13,BTC-USD,4350.82421875
2021-05-13,ETH-USD,483.15625
2021-05-13,USDT-USD,0.00039905309677124023
2021-05-14,BTC-USD,2569.5390625
2021-05-14,ETH-USD,467.6171875
2021-05-14,USDT-USD,0.0004000067710876465
2021-05-15,BTC-USD,3975.5234375
2021-05-15,ETH-USD,491.0634765625
2021-05-15,USDT-USD,0.00039905309677124023
2021-05-16,BTC-USD,5756.69140625
2021-05-16,ETH-USD,527.9443359375
2021-05-16,USDT-USD,0.0003979802131652832
2021-05-17,BTC-USD,4416.26953125
2021-05-17,ETH-USD,458.7568359375
2021-05-17,USDT-USD,0.0004000067710876465
2021-05-18,BTC-USD,3444.625
2021-05-18,ETH-USD,316.06103515625
2021-05-18,USDT-USD,0.002192974090576172
2021-05-19,BTC-USD,12864.62109375
2021-05-19,ETH-USD,1485.4755859375
2021-05-19,USDT-USD,0.003371000289916992
2021-05-20,BTC-USD,7412.3671875
2021-05-20,ETH-USD,822.916259765625
2021-05-20,USDT-USD,0.0011080503463745117
2021-05-21,BTC-USD,8555.71875
2021-05-21,ETH-USD,824.85791015625
2021-05-21,USDT-USD,0.0010439157485961914
2021-05-22,BTC-USD,3447.37109375
2021-05-22,ETH-USD,315.85888671875
2021-05-22,USDT-USD,0.001338958740234375
2021-05-23,BTC-USD,7061.87890625
2021-05-23,ETH-USD,646.94287109375
2021-05-23,USDT-USD,0.0015510320663452148
2021-05-24,BTC-USD,5284.05859375
2021-05-24,ETH-USD,581.9560546875
2021-05-24,USDT-USD,0.00096893310546875
2021-05-25,BTC-USD,3194.921875
2021-05-25,ETH-USD,356.179443359375
2021-05-25,USDT-USD,0.0009900331497192383
2021-05-26,BTC-USD,2876.2421875
2021-05-26,ETH-USD,259.64111328125
2021-05-26,USDT-USD,0.0011900663375854492
2021-05-27,BTC-USD,3131.71484375
2021-05-27,ETH-USD,246.14453125
2021-05-27,USDT-USD,0.0013010501861572266
2021-05-28,BTC-USD,4077.9296875
2021-05-28,ETH-USD,425.001953125
2021-05-28,USDT-USD,0.0013279914855957031
2021-05-29,BTC-USD,3540.5703125
2021-05-29,ETH-USD,358.447509765625
2021-05-29,USDT-USD,0.0010859966278076172
2021-05-30,BTC-USD,2879.9296875
2021-05-30,ETH-USD,283.353271484375
2021-05-30,USDT-USD,0.0011709928512573242
2021-05-31,BTC-USD,3226.3046875
2021-05-31,ETH-USD,436.349853515625
2021-05-31,USDT-USD,0.0013030171394348145
2021-06-01,BTC-USD,2109.6484375
2021-06-01,ETH-USD,208.576904296875
2021-06-01,USDT-USD,0.0013269782066345215
2021-06-02,BTC-USD,2265.03125
2021-06-02,ETH-USD,245.990966796875
2021-06-02,USDT-USD,0.0010920166969299316
2021-06-03,BTC-USD,2234.98046875
2021-06-03,ETH-USD,223.570556640625
2021-06-03,USDT-USD,0.0009469985961914062
2021-06-04,BTC-USD,3524.76171875
2021-06-04,ETH-USD,294.528076171875
2021-06-04,USDT-USD,0.0013829469680786133
2021-06-05,BTC-USD,3017.30078125
2021-06-05,ETH-USD,259.251220703125
2021-06-05,USDT-USD,0.001538991928100586
2021-06-06,BTC-USD,1131.84375
2021-06-06,ETH-USD,127.27880859375
2021-06-06,USDT-USD,0.0007420778274536133
2021-06-07,BTC-USD,3309.9296875
2021-06-07,ETH-USD,261.18994140625
2021-06-07,USDT-USD,0.0013020634651184082
2021-06-08,BTC-USD,2902.943359375
2021-06-08,ETH-USD,305.299560546875
2021-06-08,USDT-USD,0.0012350082397460938
2021-06-09,BTC-USD,5061.505859375
2021-06-09,ETH-USD,212.872802734375
2021-06-09,USDT-USD,0.0013279914855957031
2021-06-10,BTC-USD,2486.73046875
2021-06-10,ETH-USD,184.55615234375
2021-06-10,USDT-USD,0.0008740425109863281
2021-06-11,BTC-USD,1564.24609375
2021-06-11,ETH-USD,168.545166015625
2021-06-11,USDT-USD,0.0010520219802856445
2021-06-12,BTC-USD,2680.734375
2021-06-12,ETH-USD,181.4697265625
2021-06-12,USDT-USD,0.0011150836944580078
2021-06-13,BTC-USD,4458.671875
2021-06-13,ETH-USD,234.727783203125
2021-06-13,USDT-USD,0.0017229914665222168
2021-06-14,BTC-USD,2221.078125
2021-06-14,ETH-USD,137.044677734375
2021-06-14,USDT-USD,0.0011650323867797852
2021-06-15,BTC-USD,1685.80078125
2021-06-15,ETH-USD,124.076171875
2021-06-15,USDT-USD,0.010681986808776855
2021-06-16,BTC-USD,2340.7421875
2021-06-16,ETH-USD,200.2783203125
2021-06-16,USDT-USD,0.0015230178833007812
2021-06-17,BTC-USD,2073.99609375
2021-06-17,ETH-USD,144.8740234375
2021-06-17,USDT-USD,0.0010030865669250488
2021-06-18,BTC-USD,2931.40625
2021-06-18,ETH-USD,229.88671875
2021-06-18,USDT-USD,0.0021209716796875
2021-06-19,BTC-USD,1524.734375
2021-06-19,ETH-USD,109.530029296875
2021-06-19,USDT-USD,0.0016140937805175781
2021-06-20,BTC-USD,2627.41015625
2021-06-20,ETH-USD,225.420166015625
2021-06-20,USDT-USD,0.0012639760971069336
2021-06-21,BTC-USD,4425.705078125
2021-06-21,ETH-USD,392.2786865234375
2021-06-21,USDT-USD,0.0018289685249328613
2021-06-22,BTC-USD,4398.83203125
2021-06-22,ETH-USD,285.5592041015625
2021-06-22,USDT-USD,0.0018810629844665527
2021-06-23,BTC-USD,2980.77734375
2021-06-23,ETH-USD,215.9588623046875
2021-06-23,USDT-USD,0.0007519721984863281
2021-06-24,BTC-USD,2843.63671875
2021-06-24,ETH-USD,144.9073486328125
2021-06-24,USDT-USD,0.0010759830474853516
2021-06-25,BTC-USD,4136.361328125
2021-06-25,ETH-USD,223.359130859375
2021-06-25,USDT-USD,0.0016300678253173828
2021-06-26,BTC-USD,2453.0859375
2021-06-26,ETH-USD,130.620361328125
2021-06-26,USDT-USD,0.0016349554061889648
2021-06-27,BTC-USD,2584.37109375
2021-06-27,ETH-USD,168.7122802734375
2021-06-27,USDT-USD,0.0014759302139282227
2021-06-28,BTC-USD,1317.81640625
2021-06-28,ETH-USD,176.18994140625
2021-06-28,USDT-USD,0.0009199976921081543
2021-06-29,BTC-USD,2289.625
2021-06-29,ETH-USD,165.99853515625
2021-06-29,USDT-USD,0.0009099841117858887
2021-06-30,BTC-USD,1988.60546875
2021-06-30,ETH-USD,192.228271484375
2021-06-30,USDT-USD,0.0009279847145080566
2021-07-01,BTC-USD,2152.203125
2021-07-01,ETH-USD,193.31640625
2021-07-01,USDT-USD,0.0006430149078369141
2021-07-02,BTC-USD,1168.91015625
2021-07-02,ETH-USD,133.7716064453125
2021-07-02,USDT-USD,0.0008390545845031738
2021-07-03,BTC-USD,1506.56640625
2021-07-03,ETH-USD,119.97705078125
2021-07-03,USDT-USD,0.0007600188255310059
2021-07-04,BTC-USD,1541.08984375
2021-07-04,ETH-USD,193.44921875
2021-07-04,USDT-USD,0.001262962818145752
2021-07-05,BTC-USD,2070.68359375
2021-07-05,ETH-USD,158.88134765625
2021-07-05,USDT-USD,0.0016139745712280273
2021-07-06,BTC-USD,1438.6171875
2021-07-06,ETH-USD,148.37548828125
2021-07-06,USDT-USD,0.0010540485382080078
2021-07-07,BTC-USD,1158.375
2021-07-07,ETH-USD,105.74658203125
2021-07-07,USDT-USD,0.0010200142860412598
2021-07-08,BTC-USD,1774.72265625
2021-07-08,ETH-USD,234.592529296875
2021-07-08,USDT-USD,0.0017060637474060059
2021-07-09,BTC-USD,1723.412109375
2021-07-09,ETH-USD,134.3095703125
2021-07-09,USDT-USD,0.0006340146064758301
2021-07-10,BTC-USD,1093.05859375
2021-07-10,ETH-USD,108.200439453125
2021-07-10,USDT-USD,0.0010740160942077637
2021-07-11,BTC-USD,1237.96484375
2021-07-11,ETH-USD,88.849609375
2021-07-11,USDT-USD,0.0011740326881408691
2021-07-12,BTC-USD,1894.84765625
2021-07-12,ETH-USD,156.6912841796875
2021-07-12,USDT-USD,0.0008950233459472656
2021-07-13,BTC-USD,1065.681640625
2021-07-13,ETH-USD,118.11572265625
2021-07-13,USDT-USD,0.0010249614715576172
2021-07-14,BTC-USD,1422.2734375
2021-07-14,ETH-USD,145.88427734375
2021-07-14,USDT-USD,0.0008809566497802734
2021-07-15,BTC-USD,1983.931640625
2021-07-15,ETH-USD,154.4703369140625
2021-07-15,USDT-USD,0.0005990266799926758
2021-07-16,BTC-USD,1117.732421875
2021-07-16,ETH-USD,106.10595703125
2021-07-16,USDT-USD,0.000541985034942627
2021-07-17,BTC-USD,711.955078125
2021-07-17,ETH-USD,62.007080078125
2021-07-17,USDT-USD,0.0008679628372192383
2021-07-18,BTC-USD,1183.50390625
2021-07-18,ETH-USD,105.3238525390625
2021-07-18,USDT-USD,0.001206040382385254
2021-07-19,BTC-USD,1322.125
2021-07-19,ETH-USD,108.2081298828125
2021-07-19,USDT-USD,0.0008279681205749512
2021-07-20,BTC-USD,1645.232421875
2021-07-20,ETH-USD,114.947265625
2021-07-20,USDT-USD,0.0005220174789428711
2021-07-21,BTC-USD,3226.142578125
2021-07-21,ETH-USD,266.6571044921875
2021-07-21,USDT-USD,0.0006549954414367676
2021-07-22,BTC-USD,831.1015625
2021-07-22,ETH-USD,89.818603515625
2021-07-22,USDT-USD,0.0009249448776245117
2021-07-23,BTC-USD,1523.658203125
2021-07-23,ETH-USD,129.0048828125
2021-07-23,USDT-USD,0.000944972038269043
2021-07-24,BTC-USD,1065.53125
2021-07-24,ETH-USD,90.325927734375
2021-07-24,USDT-USD,0.00109100341796875
2021-07-25,BTC-USD,1483.08984375
2021-07-25,ETH-USD,85.6083984375
2021-07-25,USDT-USD,0.0015739798545837402
2021-07-26,BTC-USD,5212.36328125
2021-07-26,ETH-USD,251.487548828125
2021-07-26,USDT-USD,0.000977933406829834
2021-07-27,BTC-USD,2965.21484375
2021-07-27,ETH-USD,162.218994140625
2021-07-27,USDT-USD,0.0007629990577697754
2021-07-28,BTC-USD,1953.6328125
2021-07-28,ETH-USD,90.86376953125
2021-07-28,USDT-USD,0.0008179545402526855
2021-07-29,BTC-USD,1241.01171875
2021-07-29,ETH-USD,123.047119140625
2021-07-29,USDT-USD,0.0010470747947692871
2021-07-30,BTC-USD,3838.19140625
2021-07-30,ETH-USD,147.36767578125
2021-07-30,USDT-USD,0.0013289451599121094
2021-07-31,BTC-USD,1120.6171875
2021-07-31,ETH-USD,127.344970703125
2021-07-31,USDT-USD,0.0009239912033081055
2021-08-01,BTC-USD,3000.73828125
2021-08-01,ETH-USD,174.49755859375
2021-08-01,USDT-USD,0.0008240342140197754
2021-08-02,BTC-USD,1672.83203125
2021-08-02,ETH-USD,154.355712890625
2021-08-02,USDT-USD,0.0007510185241699219
2021-08-03,BTC-USD,1967.98046875
2021-08-03,ETH-USD,180.960693359375
2021-08-03,USDT-USD,0.0007960200309753418
2021-08-04,BTC-USD,2363.1328125
2021-08-04,ETH-USD,300.97412109375
2021-08-04,USDT-USD,0.0006169676780700684
2021-08-05,BTC-USD,3883.9296875
2021-08-05,ETH-USD,299.74658203125
2021-08-05,USDT-USD,0.0008350014686584473
2021-08-06,BTC-USD,3339.48046875
2021-08-06,ETH-USD,217.110595703125
2021-08-06,USDT-USD,0.00045692920684814453
2021-08-07,BTC-USD,2071.29296875
2021-08-07,ETH-USD,301.694091796875
2021-08-07,USDT-USD,0.0006669759750366211
2021-08-08,BTC-USD,1950.44140625
2021-08-08,ETH-USD,232.856689453125
2021-08-08,USDT-USD,0.000641942024230957
2021-08-09,BTC-USD,3608.14453125
2021-08-09,ETH-USD,284.775146484375
2021-08-09,USDT-USD,0.0005049705505371094
2021-08-10,BTC-USD,1932.43359375
2021-08-10,ETH-USD,169.711669921875
2021-08-10,USDT-USD,0.00115203857421875
2021-08-11,BTC-USD,1383.921875
2021-08-11,ETH-USD,146.29296875
2021-08-11,USDT-USD,0.0012559294700622559
2021-08-12,BTC-USD,2367.46484375
2021-08-12,ETH-USD,252.147705078125
2021-08-12,USDT-USD,0.0011180639266967773
2021-08-13,BTC-USD,3549.55859375
2021-08-13,ETH-USD,286.99560546875
2021-08-13,USDT-USD,0.0011569857597351074
2021-08-14,BTC-USD,1921.05078125
2021-08-14,ETH-USD,114.76123046875
2021-08-14,USDT-USD,0.0009419918060302734
2021-08-15,BTC-USD,1777.515625
2021-08-15,ETH-USD,202.29248046875
2021-08-15,USDT-USD,0.0013970136642456055
2021-08-16,BTC-USD,2297.77734375
2021-08-16,ETH-USD,194.21630859375
2021-08-16,USDT-USD,0.0012319684028625488
2021-08-17,BTC-USD,2627.15234375
2021-08-17,ETH-USD,292.344482421875
2021-08-17,USDT-USD,0.0005669593811035156
2021-08-18,BTC-USD,1588.03515625
2021-08-18,ETH-USD,165.94775390625
2021-08-18,USDT-USD,0.0006459951400756836
2021-08-19,BTC-USD,2972.4453125
2021-08-19,ETH-USD,221.285400390625
2021-08-19,USDT-USD,0.0013179779052734375
2021-08-20,BTC-USD,2691.4453125
2021-08-20,ETH-USD,120.142822265625
2021-08-20,USDT-USD,0.0011270642280578613
2021-08-21,BTC-USD,1404.8203125
2021-08-21,ETH-USD,97.4853515625
2021-08-21,USDT-USD,0.0008180141448974609
2021-08-22,BTC-USD,1271.66796875
2021-08-22,ETH-USD,130.72607421875
2021-08-22,USDT-USD,0.002106964588165283
2021-08-23,BTC-USD,1407.47265625
2021-08-23,ETH-USD,137.532958984375
2021-08-23,USDT-USD,0.0011129379272460938
2021-08-24,BTC-USD,2191.65234375
2021-08-24,ETH-USD,204.56689453125
2021-08-24,USDT-USD,0.0011300444602966309
2021-08-25,BTC-USD,2039.265625
2021-08-25,ETH-USD,162.6123046875
2021-08-25,USDT-USD,0.0004680156707763672
2021-08-26,BTC-USD,2941.80078125
2021-08-26,ETH-USD,189.426513671875
2021-08-26,USDT-USD,0.0006399154663085938
2021-08-27,BTC-USD,2718.50390625
2021-08-27,ETH-USD,217.35546875
2021-08-27,USDT-USD,0.0010520219802856445
2021-08-28,BTC-USD,784.265625
2021-08-28,ETH-USD,67.4423828125
2021-08-28,USDT-USD,0.0014679431915283203
2021-08-29,BTC-USD,1718.2578125
2021-08-29,ETH-USD,124.395263671875
2021-08-29,USDT-USD,0.001443028450012207
2021-08-30,BTC-USD,1975.33203125
2021-08-30,ETH-USD,195.136474609375
2021-08-30,USDT-USD,0.001175999641418457
2021-08-31,BTC-USD,1439.45703125
2021-08-31,ETH-USD,271.775634765625
2021-08-31,USDT-USD,0.0007760524749755859
2021-09-01,BTC-USD,2548.65234375
2021-09-01,ETH-USD,449.458984375
2021-09-01,USDT-USD,0.0008720159530639648
2021-09-02,BTC-USD,1691.1015625
2021-09-02,ETH-USD,103.9609375
2021-09-02,USDT-USD,0.0008519887924194336
2021-09-03,BTC-USD,2596.1875
2021-09-03,ETH-USD,309.791015625
2021-09-03,USDT-USD,0.0005230903625488281
2021-09-04,BTC-USD,996.80078125
2021-09-04,ETH-USD,131.517578125
2021-09-04,USDT-USD,0.0007060766220092773
2021-09-05,BTC-USD,2330.08203125
2021-09-05,ETH-USD,140.69921875
2021-09-05,USDT-USD,0.0006519556045532227
2021-09-06,BTC-USD,1647.26171875
2021-09-06,ETH-USD,99.43212890625
2021-09-06,USDT-USD,0.001260995864868164
2021-09-07,BTC-USD,9568.55859375
2021-09-07,ETH-USD,883.091796875
2021-09-07,USDT-USD,0.0016610026359558105
2021-09-08,BTC-USD,2772.66015625
2021-09-08,ETH-USD,334.3564453125
2021-09-08,USDT-USD,0.0006400346755981445
2021-09-09,BTC-USD,1592.2109375
2021-09-09,ETH-USD,162.4755859375
2021-09-09,USDT-USD,0.0008549690246582031
2021-09-10,BTC-USD,2687.2578125
2021-09-10,ETH-USD,355.51220703125
2021-09-10,USDT-USD,0.0008230209350585938
2021-09-11,BTC-USD,1151.02734375
2021-09-11,ETH-USD,137.564453125
2021-09-11,USDT-USD,0.0014640092849731445
2021-09-12,BTC-USD,1574.41796875
2021-09-12,ETH-USD,227.35888671875
2021-09-12,USDT-USD,0.0018829703330993652
2021-09-13,BTC-USD,3007.359375
2021-09-13,ETH-USD,304.988037109375
2021-09-13,USDT-USD,0.0012769699096679688
2021-09-14,BTC-USD,2465.79296875
2021-09-14,ETH-USD,155.538818359375
2021-09-14,USDT-USD,0.001053929328918457
2021-09-15,BTC-USD,1677.140625
2021-09-15,ETH-USD,249.36962890625
2021-09-15,USDT-USD,0.000874936580657959
2021-09-16,BTC-USD,1407.26953125
2021-09-16,ETH-USD,183.505126953125
2021-09-16,USDT-USD,0.0005710124969482422
2021-09-17,BTC-USD,1328.3984375
2021-09-17,ETH-USD,232.855224609375
2021-09-17,USDT-USD,0.0015019774436950684
2021-09-18,BTC-USD,1704.49609375
2021-09-18,ETH-USD,168.915283203125
2021-09-18,USDT-USD,0.0019379854202270508
2021-09-19,BTC-USD,1408.5625
2021-09-19,ETH-USD,162.149658203125
2021-09-19,USDT-USD,0.0036500096321105957
2021-09-20,BTC-USD,4729.28515625
2021-09-20,ETH-USD,402.486328125
2021-09-20,USDT-USD,0.0007219910621643066
2021-09-21,BTC-USD,3820.0
2021-09-21,ETH-USD,425.2900390625
2021-09-21,USDT-USD,0.0007079839706420898
2021-09-22,BTC-USD,3352.98828125
2021-09-22,ETH-USD,347.642333984375
2021-09-22,USDT-USD,0.0010240674018859863
2021-09-23,BTC-USD,1832.8359375
2021-09-23,ETH-USD,135.44677734375
2021-09-23,USDT-USD,0.001484990119934082
2021-09-24,BTC-USD,4143.93359375
2021-09-24,ETH-USD,412.306396484375
2021-09-24,USDT-USD,0.001528024673461914
2021-09-25,BTC-USD,1236.3359375
2021-09-25,ETH-USD,150.024169921875
2021-09-25,USDT-USD,0.0013049840927124023
2021-09-26,BTC-USD,3070.83984375
2021-09-26,ETH-USD,370.2744140625
2021-09-26,USDT-USD,0.0009319782257080078
2021-09-27,BTC-USD,2122.61328125
2021-09-27,ETH-USD,230.97216796875
2021-09-27,USDT-USD,0.0014470815658569336
2021-09-28,BTC-USD,1843.48046875
2021-09-28,ETH-USD,177.409912109375
2021-09-28,USDT-USD,0.0007499456405639648
2021-09-29,BTC-USD,1715.58984375
2021-09-29,ETH-USD,159.89306640625
2021-09-29,USDT-USD,0.0009080171585083008
2021-09-30,BTC-USD,2648.01953125
2021-09-30,ETH-USD,206.22998046875
2021-09-30,USDT-USD,0.0009790658950805664
2021-10-01,BTC-USD,5115.98828125
2021-10-01,ETH-USD,351.19921875
2021-10-01,USDT-USD,0.0006189942359924316
2021-10-02,BTC-USD,816.56640625
2021-10-02,ETH-USD,204.809814453125
2021-10-02,USDT-USD,0.0005509853363037109
2021-10-03,BTC-USD,1973.40234375
2021-10-03,ETH-USD,136.485595703125
2021-10-03,USDT-USD,0.0008869767189025879
2021-10-04,BTC-USD,2411.7734375
2021-10-04,ETH-USD,151.32666015625
2021-10-04,USDT-USD,0.0011929869651794434
2021-10-05,BTC-USD,2767.14453125
2021-10-05,ETH-USD,175.634033203125
2021-10-05,USDT-USD,0.0015529990196228027
2021-10-06,BTC-USD,5080.2734375
2021-10-06,ETH-USD,268.08154296875
2021-10-06,USDT-USD,0.0018550753593444824
2021-10-07,BTC-USD,1813.15625
2021-10-07,ETH-USD,170.10400390625
2021-10-07,USDT-USD,0.0015940666198730469
2021-10-08,BTC-USD,2234.92578125
2021-10-08,ETH-USD,120.12939453125
2021-10-08,USDT-USD,0.0006759762763977051
2021-10-09,BTC-USD,1662.80078125
2021-10-09,ETH-USD,83.596923828125
2021-10-09,USDT-USD,0.0004949569702148438
2021-10-10,BTC-USD,2137.046875
2021-10-10,ETH-USD,188.27392578125
2021-10-10,USDT-USD,0.0016600489616394043
2021-10-11,BTC-USD,3273.2734375
2021-10-11,ETH-USD,236.52783203125
2021-10-11,USDT-USD,0.0013170242309570312
2021-10-12,BTC-USD,3149.90625
2021-10-12,ETH-USD,139.1396484375
2021-10-12,USDT-USD,0.0010529756546020508
2021-10-13,BTC-USD,3317.6875
2021-10-13,ETH-USD,190.1396484375
2021-10-13,USDT-USD,0.001271963119506836
2021-10-14,BTC-USD,1521.66015625
2021-10-14,ETH-USD,228.9833984375
2021-10-14,USDT-USD,0.0006150007247924805
2021-10-15,BTC-USD,5888.984375
2021-10-15,ETH-USD,160.102783203125
2021-10-15,USDT-USD,0.001622021198272705
2021-10-16,BTC-USD,2068.35546875
2021-10-16,ETH-USD,156.567138671875
2021-10-16,USDT-USD,0.0011510252952575684
2021-10-17,BTC-USD,2481.0546875
2021-10-17,ETH-USD,254.174560546875
2021-10-17,USDT-USD,0.0012080669403076172
2021-10-18,BTC-USD,2601.90234375
2021-10-18,ETH-USD,201.458740234375
2021-10-18,USDT-USD,0.0012210607528686523
2021-10-19,BTC-USD,2811.6015625
2021-10-19,ETH-USD,147.1484375
2021-10-19,USDT-USD,0.0011249780654907227
2021-10-20,BTC-USD,3319.71484375
2021-10-20,ETH-USD,334.18408203125
2021-10-20,USDT-USD,0.0010770559310913086
2021-10-21,BTC-USD,4483.13671875
2021-10-21,ETH-USD,333.6044921875
2021-10-21,USDT-USD,0.0010549426078796387
2021-10-22,BTC-USD,3592.2265625
2021-10-22,ETH-USD,254.63525390625
2021-10-22,USDT-USD,0.0008659958839416504
2021-10-23,BTC-USD,1917.35546875
2021-10-23,ETH-USD,227.03173828125
2021-10-23,USDT-USD,0.0011170506477355957
2021-10-24,BTC-USD,1862.4609375
2021-10-24,ETH-USD,218.609130859375
2021-10-24,USDT-USD,0.0019749999046325684
2021-10-25,BTC-USD,3037.5234375
2021-10-25,ETH-USD,164.63232421875
2021-10-25,USDT-USD,0.0018310546875
2021-10-26,BTC-USD,3237.8671875
2021-10-26,ETH-USD,182.3076171875
2021-10-26,USDT-USD,0.0014119744300842285
2021-10-27,BTC-USD,3226.99609375
2021-10-27,ETH-USD,368.8955078125
2021-10-27,USDT-USD,0.0019939541816711426
2021-10-28,BTC-USD,3921.71484375
2021-10-28,ETH-USD,387.44482421875
2021-10-28,USDT-USD,0.0007849931716918945
2021-10-29,BTC-USD,2597.64453125
2021-10-29,ETH-USD,184.02783203125
2021-10-29,USDT-USD,0.0014940500259399414
2021-10-30,BTC-USD,1411.7578125
2021-10-30,ETH-USD,174.3544921875
2021-10-30,USDT-USD,0.0015229582786560059
2021-10-31,BTC-USD,2331.84375
2021-10-31,ETH-USD,215.43359375
2021-10-31,USDT-USD,0.002227962017059326
2021-11-01,BTC-USD,2723.8203125
2021-11-01,ETH-USD,216.35546875
2021-11-01,USDT-USD,0.0014960169792175293
2021-11-02,BTC-USD,3569.73828125
2021-11-02,ETH-USD,311.26171875
2021-11-02,USDT-USD,0.001493990421295166
2021-11-03,BTC-USD,2332.69921875
2021-11-03,ETH-USD,201.93408203125
2021-11-03,USDT-USD,0.001170039176940918
2021-11-04,BTC-USD,2323.625
2021-11-04,ETH-USD,179.8935546875
2021-11-04,USDT-USD,0.0007870197296142578
2021-11-05,BTC-USD,1696.859375
2021-11-05,ETH-USD,123.40869140625
2021-11-05,USDT-USD,0.001195073127746582
2021-11-06,BTC-USD,1426.90234375
2021-11-06,ETH-USD,196.0234375
2021-11-06,USDT-USD,0.0010529756546020508
2021-11-07,BTC-USD,1894.5
2021-11-07,ETH-USD,129.9375
2021-11-07,USDT-USD,0.0013279914855957031
2021-11-08,BTC-USD,4329.67578125
2021-11-08,ETH-USD,202.7138671875
2021-11-08,USDT-USD,0.0014330148696899414
2021-11-09,BTC-USD,2148.2734375
2021-11-09,ETH-USD,119.55029296875
2021-11-09,USDT-USD,0.0011060237884521484
2021-11-10,BTC-USD,5581.51171875
2021-11-10,ETH-USD,374.40966796875
2021-11-10,USDT-USD,0.003957986831665039
2021-11-11,BTC-USD,1398.52734375
2021-11-11,ETH-USD,197.06884765625
2021-11-11,USDT-USD,0.003956019878387451
2021-11-12,BTC-USD,3126.90234375
2021-11-12,ETH-USD,297.818359375
2021-11-12,USDT-USD,0.003904998302459717
2021-11-13,BTC-USD,1611.94140625
2021-11-13,ETH-USD,119.9345703125
2021-11-13,USDT-USD,0.003963947296142578
2021-11-14,BTC-USD,1847.37109375
2021-11-14,ETH-USD,172.9072265625
2021-11-14,USDT-USD,0.003861069679260254
2021-11-15,BTC-USD,2733.42578125
2021-11-15,ETH-USD,218.037109375
2021-11-15,USDT-USD,0.0038300752639770508
2021-11-16,BTC-USD,4704.859375
2021-11-16,ETH-USD,747.36962890625
2021-11-16,USDT-USD,0.03485894203186035
2021-11-17,BTC-USD,2308.19921875
2021-11-17,ETH-USD,193.1806640625
2021-11-17,USDT-USD,0.022030949592590332
2021-11-18,BTC-USD,4397.70703125
2021-11-18,ETH-USD,384.329345703125
2021-11-18,USDT-USD,0.003860950469970703
2021-11-19,BTC-USD,2645.93359375
2021-11-19,ETH-USD,328.79638671875
2021-11-19,USDT-USD,0.0039580464363098145
2021-11-20,BTC-USD,2390.15234375
2021-11-20,ETH-USD,225.1455078125
2021-11-20,USDT-USD,0.003585994243621826
2021-11-21,BTC-USD,1385.49609375
2021-11-21,ETH-USD,167.03662109375
2021-11-21,USDT-USD,0.003904998302459717
2021-11-22,BTC-USD,3586.51953125
2021-11-22,ETH-USD,268.45068359375
2021-11-22,USDT-USD,0.0039060115814208984
2021-11-23,BTC-USD,2242.75390625
2021-11-23,ETH-USD,315.716796875
2021-11-23,USDT-USD,0.0044699907302856445
2021-11-24,BTC-USD,1838.84375
2021-11-24,ETH-USD,200.6923828125
2021-11-24,USDT-USD,0.003944993019104004
2021-11-25,BTC-USD,2221.28515625
2021-11-25,ETH-USD,300.74365234375
2021-11-25,USDT-USD,0.0036969780921936035
2021-11-26,BTC-USD,5613.71484375
2021-11-26,ETH-USD,617.335693359375
2021-11-26,USDT-USD,0.0037200450897216797
2021-11-27,BTC-USD,1660.90234375
2021-11-27,ETH-USD,154.170166015625
2021-11-27,USDT-USD,0.003693997859954834
2021-11-28,BTC-USD,3817.109375
2021-11-28,ETH-USD,307.946533203125
2021-11-28,USDT-USD,0.0034600496292114258
2021-11-29,BTC-USD,2080.3515625
2021-11-29,ETH-USD,176.34375
2021-11-29,USDT-USD,0.0038619637489318848
2021-11-30,BTC-USD,3056.12109375
2021-11-30,ETH-USD,395.19189453125
2021-11-30,USDT-USD,0.0035020112991333008
2021-12-01,BTC-USD,2488.6015625
2021-12-01,ETH-USD,250.4599609375
2021-12-01,USDT-USD,0.0035030245780944824
2021-12-02,BTC-USD,1454.1015625
2021-12-02,ETH-USD,187.412109375
2021-12-02,USDT-USD,0.003827035427093506
2021-12-03,BTC-USD,4985.58203125
2021-12-03,ETH-USD,547.1435546875
2021-12-03,USDT-USD,0.003551959991455078
2021-12-04,BTC-USD,11030.0625
2021-12-04,ETH-USD,717.2314453125
2021-12-04,USDT-USD,0.0032309889793395996
2021-12-05,BTC-USD,1910.65234375
2021-12-05,ETH-USD,206.705810546875
